-url,Company Name,logo,Business classification,Address,Phone,Website and Social,opening_hours,Products & services,Details & description
https://www.yellowpages.ca/bus/British-Columbia/Mill-Bay/Zinkiew-K-Dr/2989853.html?what=k&where=Victoria+BC,Zinkiew K Dr Mill Bay Medical Centre,,,"230-2720 Mill Bay, Mill Bay, BC V0R 2P0
",250-743-3211,,"Monday

8:30 am - 5:00 pm



Tuesday

8:30 am - 5:00 pm



Wednesday

8:30 am - 5:00 pm



Thursday

8:30 am - 5:00 pm



Friday

8:30 am - 5:00 pm",,
https://www.yellowpages.ca/bus/British-Columbia/North-Saanich/Tamara-Sears-Regal-Sears-K-T/102021387.html?what=k&where=Victoria+BC,"Tamara Sears Regal, Sears, K&T",,,"8585 Cathedral Pl, North Saanich, BC V8L 5E1
",250-655-0058,,,,
https://www.yellowpages.ca/bus/British-Columbia/North-Saanich/Austin-Liza-K-Dr-Healing-Wellness-Centre/2104108.html?what=k&where=Victoria+BC,Austin Liza K Dr Healing & Wellness Centre,,,"8580 Mink Rd, North Saanich, BC V8L 5W1
",250-544-2162,www.drlizakaustin.com,"Monday

1:00 pm - 5:00 pm



Tuesday

10:00 am - 5:00 pm



Wednesday

1:00 pm - 5:00 pm



Thursday

10:00 am - 5:00 pm



Friday

1:00 pm - 5:00 pm","Testing And Treatment,
Standard Naturopathic,
All Ages,
Auricular Medicine Bioenergetic,
Counselling,
Naturopathic Physicians,","Would more energy, better sleep, a more balanced mood and sense of well-being assist in achieving your goals, dreams and aspirations easier? Let me help you realize a more optimal well-being by obtaining the health and vitality you deserve."
https://www.yellowpages.ca/bus/British-Columbia/Saanichton/Wambera-K-Dr/7214989.html?what=k&where=Victoria+BC,Wambera K Dr,,,"Saanichton, BC",250-652-2009,,"Monday

9:00 am - 4:00 pm



Tuesday

9:00 am - 4:00 pm



Wednesday

9:00 am - 4:00 pm



Thursday

9:00 am - 4:00 pm



Friday

9:00 am - 4:00 pm",,
https://www.yellowpages.ca/bus/British-Columbia/Brentwood-Bay/K-P-A-Consulting-Inc/2347555.html?what=k&where=Victoria+BC,K P A Consulting Inc,,,"7250 Enid Pl, Brentwood Bay, BC V8M 1H3
",250-361-5815,,,,
https://www.yellowpages.ca/bus/British-Columbia/Central-Saanich/O-K-Paving-Co/2439411.html?what=k&where=Victoria+BC,O K Paving Co,,,"6702 Rajpur Pl, Central Saanich, BC V8M 1Z5
",250-652-8721,,"Monday

8:00 am - 5:00 pm



Tuesday

8:00 am - 5:00 pm



Wednesday

8:00 am - 5:00 pm



Thursday

8:00 am - 5:00 pm



Friday

8:00 am - 5:00 pm","Asphalt Driveway Paving,
Asphalt Curbing And Sidewalk,
Concrete Curb And Gutter,
Concrete Sidewalk,
Water Control,
Tennis Court Paving,


Parking Lot Paving,
Road Construction And Paving,
Graded Aggregate Sealcoating,
Crack Filling,
Aggregate Crushing,



","Island Asphalt Company, a division of O.K. Industries Ltd., has been in the business of supplying asphalt materials and paving for over 50 years.  Located in Victoria, B.C and serving Southern Vancouver Island and Gulf Islands, we provide a full range of services including residential driveway paving; asphalt and concrete curb, gutter and sidewalk; parking lot paving and road construction. We also provide specialty services such as tennis court construction, golf course pathways and water control. To request an estimate or to find out more about our company please call us at 250-652-9211 or we can be found online at www.islandpaving.com. 	

"
https://www.yellowpages.ca/bus/British-Columbia/Central-Saanich/O-K-Trucking-Co-Ltd/2439429.html?what=k&where=Victoria+BC,O K Trucking Co Ltd,,,"6702 Rajpur Pl, Central Saanich, BC V8M 1Z5
",250-652-8721,,"Monday

8:00 am - 5:00 pm



Tuesday

8:00 am - 5:00 pm



Wednesday

8:00 am - 5:00 pm



Thursday

8:00 am - 5:00 pm



Friday

8:00 am - 5:00 pm","full load,",
https://www.yellowpages.ca/bus/British-Columbia/Central-Saanich/O-K-Industries-Ltd/2439400.html?what=k&where=Victoria+BC,O K Industries Ltd,,,"6702 Rajpur Pl, Central Saanich, BC V8M 1Z5
",250-652-8721,,"Monday

8:00 am - 5:00 pm



Tuesday

8:00 am - 5:00 pm



Wednesday

8:00 am - 5:00 pm



Thursday

8:00 am - 5:00 pm



Friday

8:00 am - 5:00 pm","Asphalt Driveway Paving,
Asphalt Curbing And Sidewalk,
Concrete Curb And Gutter,
Concrete Sidewalk,
Water Control,
Tennis Court Paving,


Parking Lot Paving,
Road Construction And Paving,
Graded Aggregate Sealcoating,
Crack Filling,
Aggregate Crushing,



","Island Asphalt Company, a division of O.K. Industries Ltd., has been in the business of supplying asphalt materials and paving for over 50 years.  Located in Victoria, B.C and serving Southern Vancouver Island and Gulf Islands, we provide a full range of services including residential driveway paving; asphalt and concrete curb, gutter and sidewalk; parking lot paving and road construction. We also provide specialty services such as tennis court construction, golf course pathways and water control. To request an estimate or to find out more about our company please call us at 250-652-9211 or we can be found online at www.islandpaving.com. 	

"
https://www.yellowpages.ca/bus/British-Columbia/Saanichton/K-Enes-Transportation/103138834.html?what=k&where=Victoria+BC,K'Enes Transportation,,TRANSPORTATION,"800B Stellys Cross Rd, Saanichton, BC V8M 1J4
",250-216-2152,,,,
https://www.yellowpages.ca/bus/British-Columbia/Saan/Hope-K/102590860.html?what=k&where=Victoria+BC,Hope K,,,"Uty1-3810 Cedar Hill Cross Rd, Saan, BC V8P 2M4
",250-477-4827,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Rhodes-Douglas-K/102025014.html?what=k&where=Victoria+BC,"Rhodes, Douglas K",,,"2614 Bridge St, Victoria, BC V8T 4S9
",250-478-2231,,,,
https://www.yellowpages.ca/bus/British-Columbia/Duncan-K-9-Grooming/8170108.html?what=k&where=Victoria+BC,Duncan K-9 Grooming,,,,250-737-1131,,"Monday

8:00 am - 5:00 pm



Tuesday

8:00 am - 5:00 pm



Wednesday

8:00 am - 5:00 pm



Thursday

8:00 am - 5:00 pm



Friday

8:00 am - 5:00 pm



Saturday

8:00 am - 5:00 pm



Call For Appointment","All Breeds Washing,
Dogs Care,
Grooming And Cutting,
Professional Full Service Grooming,",Duncan K-9 Grooming is located in the heart of Duncan. A convenient place to drop your pet off for quality grooming experience while shopping in Duncan. Shiela Martell will give your pet the best treatment with fast and courteous service. Winner of the 2003 Black Tie Excellence Award.
https://www.yellowpages.ca/bus/British-Columbia/Langford/K-Hayton-Construction-Ltd/7873763.html?what=k&where=Victoria+BC,K Hayton Construction Ltd,,CONSTRUCTION & RENOVATION,"Langford, BC","250-474-2442
250-474-2344",,,,
https://www.yellowpages.ca/bus/British-Columbia/E-K-Home-Renovations/101113004.html?what=k&where=Victoria+BC,E&K Home Renovations,,HOME & GARDEN,,604-852-6885,,,,
https://www.yellowpages.ca/bus/British-Columbia/K-K-Corp-Luxury-Rideshare/103109603.html?what=k&where=Victoria+BC,K&K Corp Luxury Rideshare,,,,250-514-0391,shadowrose6669.wixsite.com,"Monday

12:00 am - 11:59 pm



Tuesday

12:00 am - 11:59 pm



Wednesday

12:00 am - 11:59 pm



Thursday

12:00 am - 11:59 pm



Friday

12:00 am - 11:59 pm



Saturday

12:00 am - 11:59 pm



Sunday

12:00 am - 11:59 pm","Ferry Pick up/drop off,
Luxury Taxi,
airport taxi,
long-distance taxi,
taxi delivery,",We provide flat rate ride share services and offer the option of luxury cars. We offer 24HR service for pick up and drop off. Airport & Ferry Service.
https://www.yellowpages.ca/bus/British-Columbia/Saanich/MacPherson-John-K-F-Dr/2388194.html?what=k&where=Victoria+BC,MacPherson John K F Dr,,,"200-4475 Viewmont Ave, Saanich, BC",250-727-3122,,,,
https://www.yellowpages.ca/bus/British-Columbia/James-Bay-Community-School-K-5-Greater-Victoria-School-District/7391875.html?what=k&where=Victoria+BC,James Bay Community School (K-5) - Greater Victoria School District,,,,"250-389-1470
250-383-7152",,,,
https://www.yellowpages.ca/bus/British-Columbia/C-K-K-Q-100-3-Stereo-FM/262220.html?what=k&where=Victoria+BC,C K K Q 100.3 Stereo FM Rock Line-Request Line,,,,1-800-717-1003,,,,
https://www.yellowpages.ca/bus/British-Columbia/C-K-K-Q-100-3-Stereo-FM/262218.html?what=k&where=Victoria+BC,C K K Q 100.3 Stereo FM News/Sports Line,,SPORTS & RECREATION,,250-475-2800,,,,
https://www.yellowpages.ca/bus/British-Columbia/Saanich/Drs-K-A-A-J-Attwell-Inc/6230063.html?what=k&where=Victoria+BC,Drs K A & A J Attwell Inc,,,"2587 Penrhyn St, Saanich, BC",250-380-2545,,,,
https://www.yellowpages.ca/bus/British-Columbia/K-P-Rock-Landscaping/872669.html?what=k&where=Victoria+BC,K P Rock & Landscaping,,,,250-978-3158,,,,
https://www.yellowpages.ca/bus/British-Columbia/K-s-Home-Town-Towing/873120.html?what=k&where=Victoria+BC,K's Home Town Towing,,HOME & GARDEN,,604-788-2274,,,"towing automotive,",
https://www.yellowpages.ca/bus/British-Columbia/K-R-Restoration-Construction/3225508.html?what=k&where=Victoria+BC,K R Restoration & Construction,,CONSTRUCTION & RENOVATION,,250-762-6600,www.kleanriteservices.com,"Monday

12:00 am - 11:59 pm



Tuesday

12:00 am - 11:59 pm



Wednesday

12:00 am - 11:59 pm



Thursday

12:00 am - 11:59 pm



Friday

12:00 am - 11:59 pm



Saturday

12:00 am - 11:59 pm



Sunday

12:00 am - 11:59 pm","Flood Damage,","Keep your space fresh, clean and healthy with regular carpet and upholstery cleanings. At Klean Rite Carpet & Upholstery Cleaners and KR Restorations, we provide complete cleaning services to residential and commercial clients throughout the Salmon Arm and Vernon area.


We clean all types of carpets and upholstery, mats, carpets, car and RV interiors and more. We can deodorize your space and use products to protect and guard against future stains. We all can perform fire and water damage restoration in order to return your home to a livable condition. We are happy to offer 24 hour emergency services, so that we can be there with our mobile trucks exactly when you need us. Call us today to schedule a free estimate with our cleaners. 

"
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Roudette-Sacha-L-I/8142195.html?what=l&where=Victoria+BC,Roudette Sacha L I Carr Buchan & Company,,,"520 Comerford St, Victoria, BC V9A 6K8
",250-388-7571,esquimaltlaw.com,,"legal services,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Doug-L-Davis/2219855.html?what=l&where=Victoria+BC,Doug L Davis Collins Barrow Victoria Ltd,,,"550-645 Fort St, Victoria, BC V8W 1G2
",250-385-8789,www.collinsbarrow.com,"Monday

9:00 am - 12:00 pm



Tuesday

9:00 am - 12:00 pm



Wednesday

9:00 am - 12:00 pm



Thursday

9:00 am - 12:00 pm



Friday

9:00 am - 12:00 pm","certified general accountants,
accounting services,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Donna-L-Spence/7745104.html?what=l&where=Victoria+BC,Donna L Spence Collins Barrow Victoria Ltd,,,"550-645 Fort St, Victoria, BC V8W 1G2
",250-385-8789,www.collinsbarrow.com,"Monday

8:30 am - 4:30 pm



Tuesday

8:30 am - 4:30 pm



Wednesday

8:30 am - 4:30 pm



Thursday

8:30 am - 4:30 pm



Friday

8:30 am - 4:30 pm","chartered professional accountants,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Atkinson-L-R-Dr-Inc/2101866.html?what=l&where=Victoria+BC,Atkinson L R Dr Inc,,,"308-1964 Fort St, Victoria, BC V8R 6R3
",250-592-2511,,"Monday

10:00 am - 7:00 pm



Tuesday

10:00 am - 7:00 pm



Wednesday

10:00 am - 7:00 pm



Thursday

10:00 am - 7:00 pm



Friday

10:00 am - 7:00 pm","general dentistry,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/F-I-E-L-D-First-Ismaili-Electronic-Library-and-Database/3625668.html?what=l&where=Victoria+BC,F.I.E.L.D - First Ismaili Electronic Library and Database Victoria Jamatkhana,,,"1250 Esquimalt Rd, Victoria, BC V9A 3N8
",236-800-7890,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/L-apero-Wine-Cheese-Bistro/102643481.html?what=l&where=Victoria+BC,L'apero Wine & Cheese Bistro,,,"1028 Blanshard St, Victoria, BC V8W 2H5
",778-265-6229,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/L-Authentique-Poutine-Burgers/102600396.html?what=l&where=Victoria+BC,L'Authentique Poutine & Burgers,,,"100-1208 Wharf St, Victoria, BC V8W 1T8
",778-432-2444,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/D-L-Sound-Lighting-Productions-Ltd/8141422.html?what=l&where=Victoria+BC,D L Sound & Lighting Productions Ltd,,LIGHTING,"PO Box 1173 Stn Csc, Victoria, BC V8W 2T6
",250-216-7898,,"Monday

9:00 am - 5:00 pm



Tuesday

9:00 am - 5:00 pm



Wednesday

9:00 am - 5:00 pm



Thursday

9:00 am - 5:00 pm



Friday

9:00 am - 5:00 pm



Saturday

9:00 am - 5:00 pm



Appointment Only","Sound Systems & Equipment,
Lighting,
Sound,
Led Lighting,
Video,
Production,


Speakers,
Mixing Console,
Amplifier Rental,
Speaker Rental,
Wireless Microphone,
Wired Microphone,
Rigging,
Trussing,
Staging,
Corporate Events,
Moving Lights,
Video Playback,
Video Projector,
Cabling,



","DL Sound & Lighting Productions Ltd. was established in 1984 as the only company in Victoria providing state-of-the-art sound reinforcement and lighting systems. Ten years later, a lighting and production division was formed. 
Our extensive inventory offers complete lighting, truss, rigging and special effects packages. We will also custom design lighting and sound packages to fit any occasion. Conventions, live events, display booths, fashion shows and theatre staging are among the many venues we specialize in. 

We offer unbeatable value in component packaging and the industry's most comprehensive maintenance program.

 

"
https://www.yellowpages.ca/bus/British-Columbia/Victoria/H-L-Demolition-Waste-Management-Ltd/2304807.html?what=l&where=Victoria+BC,H L Demolition & Waste Management Ltd,https://ssmscdn.yp.ca/image/resize/73584fa4-754f-423f-989f-db20c0972b5a/yp-serp-video-thumbnail/1.png,,"4481 Markham Street, Victoria, BC V8Z 5N3
",250-800-3598,"http://www.hldemolition.com,http://hldemolition.com,https://www.facebook.com/1588344854815208",,"Hazmat Specialist,
Trucking,
Mold/ Remediation,
Environmental Clean-up,
Interior/Exterior Strip Outs / Demolition,
Demolition,


Asbestos,
Asbestos Abatement,
Salvage,
Commercial,
Residential,
Hazardous Removal,
Lead Removal / Paint,
Escavation / Excavators,
Hazardous Waste,
Deconstruction,
Dump Truck,
Vermiculite Removal,
Heavy Equipment Rentals,
Abatement Contractor,



","Any large construction project requires a large clean-up job upon completion. Serving Victoria, H.L. Demolition & Waste Management provides many services including demolition, hazardous waste removal, asbestos abatement, salvage and more. We take the utmost time and care in planning our demolition projects, and all our jobs are completed on time and on budget.

"
https://www.yellowpages.ca/bus/British-Columbia/Colwood/R-L-Renovations-Repairs-Ltd/2486133.html?what=l&where=Victoria+BC,R & L Renovations & Repairs Ltd,,Repair & Cleaning,"576 Latoria Rd, Colwood, BC V9C 3A1
",250-478-3721,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/E-L-V-Jewelry-Appraisal-Labs/2241441.html?what=l&where=Victoria+BC,E L V Jewelry Appraisal Labs,,,"406-645 Fort St, Victoria, BC V8W 1G2
",250-642-6912,,,,
https://www.yellowpages.ca/bus/British-Columbia/Langford/Donna-L-Fleming-Bookkeeping-Admin/6367823.html?what=l&where=Victoria+BC,Donna L Fleming Bookkeeping & Admin,,,"7-2911 Sooke Lk Rd, Langford, BC V9C 3C9
","250-475-2304
250-590-3120",,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/R-L-Johns-Land-Surveying-Ltd/6368778.html?what=l&where=Victoria+BC,R L Johns Land Surveying Ltd,,,"5071 Catalina Terr, Victoria, BC V8Y 2A6
",250-658-9518,,"Monday

8:00 am - 5:00 pm



Tuesday

8:00 am - 5:00 pm



Wednesday

8:00 am - 5:00 pm



Thursday

8:00 am - 5:00 pm



Friday

8:00 am - 5:00 pm","Land Surveyor,
Surveyors Land,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/L-A-Limousines-Transportation-Services/7889376.html?what=l&where=Victoria+BC,L A Limousines & Transportation Services,,INDUSTRIAL SUPPLIES & SERVICES,"772 Goldstream Ave, Victoria, BC V9B 2X3
","250-391-9000
250-391-9001",lalimo.ca,"Monday

12:00 am - 11:59 pm



Tuesday

12:00 am - 11:59 pm



Wednesday

12:00 am - 11:59 pm



Thursday

12:00 am - 11:59 pm



Friday

12:00 am - 11:59 pm



Saturday

12:00 am - 11:59 pm



Sunday

12:00 am - 11:59 pm","Airport Service,
Wedding Limousine,
Vip Limousine,
Prom Limousine,
Limousine Driver Service,
Limousine City Tour,


Limousine Business Trip,
Executive Limousine,
Corporate Event Limousine,
Casino Limousine,
Airport Limousine,



","L. A. Limousines has been serving Victoria and Vancouver Island since 1989. We are the largest fully diversified ground transportation company on Vancouver Island.
 
Our fleet includes late model Lincoln, Lexus, and Mercedes sedans, Lincoln Navigator luxury SUVs, vans, stretch limousines, and Navigator SUV limousines. We also have Vancouver Island’s only luxury limousine buses with seating capacity for up to 26 passengers.
 
L. A. Limousines provides safe, efficient ground transportation and our goal is to exceed your expectations!

We are Different.
 
L. A. Limousines is proud to be the first limousine company in British Columbia to offer a hybrid luxury vehicle! In addition to our Lexus hybrid, our Limousine Buses run on plant-based bio-diesel. Our transportation coordinators and on-site airport greeters assist in meeting the needs of both small and large groups. From the planning stages to on-site arrival and departure coordination; we are the Vancouver Island affiliate company for several worldwide ground transportation companies.
 
We have experienced, well trained chauffeurs who are knowledgeable about our city and who take pride in making your experience a memorable one. L. A. Limousines provides safe, efficient ground transportation. Our goal is to exceed your expectations!

"
https://www.yellowpages.ca/bus/British-Columbia/Victoria/L-A-Limousines-Transportation-Services/6884231.html?what=l&where=Victoria+BC,L A Limousines & Transportation Services,,INDUSTRIAL SUPPLIES & SERVICES,"27085-772 Goldstream Ave, Victoria, BC V9B 2X3
","250-391-9000
250-391-9001",www.lalimo.ca,,"Chauffeur service,
taxi service,
transportation,
limousines,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/H-L-Disposal-Roll-Off-Bins/7499288.html?what=l&where=Victoria+BC,H L Disposal Roll-Off Bins,https://ssmscdn.yp.ca/image/resize/1276a675-3f3e-413b-bc63-852c6157416e/yp-serp-video-thumbnail/1.png,,"334 Hillside Ave, Victoria, BC V8T 1Y5
","250-381-2020
250-479-1130",,"Monday

7:00 am - 4:45 pm



Tuesday

7:00 am - 4:45 pm



Wednesday

7:00 am - 4:45 pm



Thursday

7:00 am - 4:45 pm



Friday

7:00 am - 4:45 pm



Saturday

8:00 am - 4:45 pm



Closes On Stat Holidays","Drop Boxes 10-40 Cubic Yard Containers,
Cleanup Trucks,
Bin Rental,
Junk Bins,
Complete Clean Up Service,
Drop Off Bins,


Garbage Collection,
Recycle Depot,
Recycling Services,
Residential & Commercial,
Dumpster Rental,
Roll Off Bins,
Disposal & Lawn Services,
Garbage Disposal,
Waste/Asbestos Transport/haul,
Asbestos collection centre (with supporting documents),



","H.L. Disposal & Lawn Services Ltd. specializes in roll-off bin rentals, disposal, recycling, clean-ups and lawn maintenance. Our drop-off bins range in size from ""mini"" to 10, 20, 30 and 40 yard containers. We have an new Recycling Depot at Hillside and Turner, near the Bay St bridge. We are licensed by the Ministry of Environment to transport/haul Waste Asbestos
We are locally owned and operated and have been proudly serving greater Victoria and the CRD since 1979.

"
