-url,Company Name,logo,Business classification,Address,Phone,Website and Social,opening_hours,Products & services,Details & description
https://www.yellowpages.ca/bus/British-Columbia/Victoria/C-G-L-Custom-Computers/8094610.html?what=l&where=Victoria+BC,C G L Custom Computers,,"COMPUTERS, COMMUNICATIONS & ELECTRONICS","550-2950 Douglas St, Victoria, BC V8T 4N4
",778-440-8324,,,"computer stores,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Stevenson-Mark-L-Law-Corp/2555243.html?what=l&where=Victoria+BC,Stevenson Mark L Law Corp,,retail_business,"659 Stewart Mountain Rd, Victoria, BC V9B 6J8
",250-383-3084,,,"Legal Services,","Stevenson Mark L Law Corp are ready to help you with your legal needs today. They can administer your needs as appeal lawyers, solicitors, legal counselors and even more and can help in the situation of divorce, separation, child custody or family mediation. Stevenson Mark L Law Corp can help in the case of temporary visa, permanent residency or citizenship. Their office has the know-how to treat your legal business commitments. They can help in setting up wills and trusts and naming suitable executors and can help in the event of bodily injury claims or receiving compensation for damages. You can lean on their expertise in questions of bankruptcy.

"
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Doyle-Donna-L-Dr-Inc/2233495.html?what=l&where=Victoria+BC,Doyle Donna L Dr Inc,,retail_business,"235-3066 Shelbourne St, Victoria, BC V8R 6T9
",250-592-6988,,"Monday

9:00 am - 4:00 pm



Tuesday

9:00 am - 4:00 pm



Wednesday

9:00 am - 4:00 pm



Thursday

9:00 am - 4:00 pm



Friday

9:00 am - 4:00 pm","medical center,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/L-C-R-Associates/100841337.html?what=l&where=Victoria+BC,L C R & Associates,,retail_business,"201-847 Dunsmuir Rd, Victoria, BC V9A 0A5
",250-995-2208,,"Monday

7:00 am - 5:00 pm



Tuesday

7:00 am - 5:00 pm



Wednesday

7:00 am - 5:00 pm



Thursday

7:00 am - 5:00 pm



Friday

7:00 am - 5:00 pm","executive coaching,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Gary-L-Shumka-Law-Corp/2310522.html?what=l&where=Victoria+BC,Gary L Shumka Law Corp,https://cdn.ci.yp.ca/t/1598/23/15982377aa_t.gif,at=l&wherestaayict,"919 Fort St, Victoria, BC V8V 3K3
","250-800-5420
250-386-8088",injuryclaimlawyer.ca,"Monday

9:00 am - 5:00 pm



Tuesday

9:00 am - 5:00 pm



Wednesday

9:00 am - 5:00 pm



Thursday

9:00 am - 5:00 pm



Friday

9:00 am - 5:00 pm","Lawyers,
Injury Claims,
Civil Litigation,
Trial Lawyers,
Liability Claims,","For more than 25 years the team at Hatter Thompson Shumka & McDonagh has been helping clients with their injury and liability claims, as well as civil litigation in Greater Victoria. If you need an experienced legal team on your side, contact us today.

Dan McDonagh and Gary Shumka combine their expertise in law practice to offer you the help that you need for personal injury and liability claims, as well as civil litigation in the Greater Victoria Region. Every situation is unique and our experiences taught us how to adjust our approach according to your particular condition. At Hatter Thompson Shumka & McDonagh, you’ll have direct contact with one of our lawyers that will make sure to answer all your questions. If you’ve suffered an injury due to an accident or negligence, we’re there to help. Give us a call to book an appointment with one of our professionals.

"
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Centre-of-The-Universe/2172124.html?what=l&where=Victoria+BC,Centre of The Universe (Dominion Astrophysical Observatory),,tourism,"5071 West Saanich Rd, Victoria, BC V9E 2E7
","250-363-8262
250-363-8290",,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Karen-L-Colussi-Foundation/2349374.html?what=l&where=Victoria+BC,Karen L Colussi Foundation,,tourism,"204-3965 Quadra St, Victoria, BC V8X 1J8
",250-658-1849,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Dr-Liliane-Gendreau-Reid/2286644.html?what=l&where=Victoria+BC,Dr Liliane Gendreau-Reid,,retail_business,"260-1641 Hillside Ave, Victoria, BC V8T 5G1
","250-595-7844
250-595-3744",,,"physicians,
surgeons,
physicians and surgeon,
healthcare,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Woodburn-D-L-Dr/2623702.html?what=l&where=Victoria+BC,Woodburn D L Dr,,tourism,"1660 Feltham Rd, Victoria, BC V8N 2A1
",250-477-1858,,,,
https://www.yellowpages.ca/bus/British-Columbia/Sidney/Edward-Jones-Financial-Advisor-Christina-Gilbert-CFP/100773439.html?what=l&where=Victoria+BC,"Edward Jones - Financial Advisor: Christina Gilbert, CFP®",,-Gilbert-CFP/100773439.html?what=l&whereplaceaaydvisor-Chrit,"9816 Seaport Place, Sidney, BC V8L 4X3
",250-544-4939,"https://www.edwardjones.ca/ca-en/financial-advisor/christina-gilbert/contact/?y_source=1_NjEwMDQ0Ni02MDEtbG9jYXRpb24ucmVzZXJ2YXRpb25fdXJs,https://www.edwardjones.ca/ca-en/financial-advisor/christina-gilbert?y_source=1_NjEwMDQ0Ni02MDEtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://www.facebook.com/edwardjones,http://twitter.com/EdwardJones,http://www.youtube.com/watch?v=er9C-rXGsJs","Monday

8:30 am - 4:30 pm



Tuesday

8:30 am - 4:30 pm



Wednesday

8:30 am - 4:30 pm



Thursday

8:30 am - 4:30 pm



Friday

8:30 am - 4:30 pm","Financial Advisor,
Investment Management,
Funds Investment,
Stock & Bond Broker,
Stocks & Bonds,
Investment Managers,


Advisors,



","Edward Jones is an investment firm that believes your financial goals deserve a face to face conversation. We can help you prepare for retirement, save for education and be a tax-smart investor."
https://www.yellowpages.ca/bus/British-Columbia/North-Saanich/L-G-L-Ltd/2360418.html?what=l&where=Victoria+BC,L G L Ltd,,retail_business,"9768 Second St, North Saanich, BC V8L 3Y8
","250-656-0127
250-655-4761",,,,"LGL Limited environmental research associatesLGL is one of North America's leading ecological research companies. Founded in 1971, we have built our reputation conducting benchmark environmental studies and providing expert advice. LGL provides biological consulting services to the public and private sectors.

"
https://www.yellowpages.ca/bus/British-Columbia/Sidney/A-L-Appliances/2064938.html?what=l&where=Victoria+BC,A L Appliances,,APPLIANCES,"2108 James White Blvd, Sidney, BC V8L 1Z2
",250-656-2325,,,"Appliances,
Appliance Repair & Service,","A broken appliance can throw a wrench in your daily routine. Enlist the help of the team at A L Appliances to get yours back up and running again. We repair all makes and models and bring over 30 years of experience to every job. Plus, we're prompt and professional. Call us to schedule an appointment today. 

"
https://www.yellowpages.ca/bus/British-Columbia/North-Saanich/C-L-Knight-Consulting/102024307.html?what=l&where=Victoria+BC,C L Knight Consulting,,retail_business,"805 Bradley Dyne Rd, North Saanich, BC V8L 5H1
",250-656-3817,,,,
https://www.yellowpages.ca/bus/British-Columbia/Saanichton/I-V-L-Audio/6646777.html?what=l&where=Victoria+BC,I V L Audio,,COMMUNICATION & AUDIO-VISUAL,"A6-6702 Rajpur Pl, Saanichton, BC V8M 1Z5
",250-544-4091,,"Monday

8:00 am - 5:00 pm



Tuesday

8:00 am - 5:00 pm



Wednesday

8:00 am - 5:00 pm



Thursday

8:00 am - 5:00 pm



Friday

8:00 am - 5:00 pm","#shoplocalonline,",
https://www.yellowpages.ca/bus/British-Columbia/Saanichton/Inter-Island-International-Trucks-L/102023803.html?what=l&where=Victoria+BC,Inter-Island International Trucks L,,retail_business,"6722 Bertram Pl, Saanichton, BC V8M 1Z6
",250-652-4565,,,,
https://www.yellowpages.ca/bus/British-Columbia/Oak-Bay/Edward-Jones-Financial-Advisor-Patrick-L-McLewin/8152715.html?what=l&where=Victoria+BC,Edward Jones - Financial Advisor: Patrick L McLewin,,retail_business,"101-2590 Cadboro Bay Rd, Oak Bay, BC V8R 5J2
",250-595-1227,,,"Stocks & Bonds,
Investment Managers,
Advisors,","Edward Jones is an investment firm that believes your financial goals deserve a face to face conversation. We can help you prepare for retirement, save for education and be a tax-smart investor."
https://www.yellowpages.ca/bus/British-Columbia/Victoria/H-A-L-T-Holdings-Ltd/102618236.html?what=l&where=Victoria+BC,H A L T Holdings Ltd,,retail_business,"733 Courtney St, Victoria, BC V8W 1C3
",250-381-1597,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/A-L-T-International/14627.html?what=l&where=Victoria+BC,A L T International,,retail_business,"1520 Haultain St, Victoria, BC V8R 2K2
",250-598-8685,,,"School,
1st Aid,","Fun, Practical, hands on classes. Experienced, quality instruction by Healthcare/Rescue Professionals. Founded in 1974, ALT International is one of the most experienced aquatic, rescue, and leadership training agencies in Canada, and the only one registered with the Private Career Training Institutions Agency (PCTIA). Our high learner success rate results from a carefully crafted combination of inspiring and highly skilled instructors committed to creating a fun and dynamic learning environment, and ALT International's specifically designed student manual, workbook, lecture, and hands-on practical sessions. ALT Internation is an authorized first aid provider for the Red Cross www.aquaticpro.com

"
https://www.yellowpages.ca/bus/British-Columbia/Victoria/H-L-Disposal-Lawn-Services/102336559.html?what=l&where=Victoria+BC,H L Disposal & Lawn Services,,INDUSTRIAL SUPPLIES & SERVICES,"334 Hillside Ave, Victoria, BC V6P 1J3
",250-381-2020,,"Monday

7:00 am - 4:45 pm



Tuesday

7:00 am - 4:45 pm



Wednesday

7:00 am - 4:45 pm



Thursday

7:00 am - 4:45 pm



Friday

7:00 am - 4:45 pm



Saturday

8:00 am - 4:45 pm","Drop Boxes 10-40 Cubic Yard Containers,
Cleanup Trucks,
Bin Rental,
Junk Bins,
Complete Clean Up Service,
Drop Off Bins,


Garbage Collection,
Recycle Depot,
Recycling Services,
Residential & Commercial,
Rubbish Removal,
Dumpster Rental,
Roll Off Bins,
Disposal & Lawn Services,
Garbage Disposal,
Waste/Asbestos Transport/haul,



","H.L. Disposal & Lawn Services Ltd. specializes in roll-off bin rentals, disposal, recycling, clean-ups and lawn maintenance. Our drop-off bins range in size from ""mini"" to 10, 20, 30 and 40 yard containers. We have an new Recycling Depot at Hillside and Turner, near the Bay St bridge. We are licensed by the Ministry of Environment to transport/haul Waste Asbestos
We are locally owned and operated and have been proudly serving greater Victoria and the CRD since 1979.

"
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Canadian-Union-Of-Public-Employees/2157969.html?what=l&where=Victoria+BC,Canadian Union Of Public Employees Local 50,,PUBLIC UTILITIES & ENVIRONMENT,"2736 Quadra St, Victoria, BC V8T 4E6
",250-385-6023,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Edward-Jones-Financial-Advisor-Varsha-Dumbre-Henriques/101617967.html?what=l&where=Victoria+BC,Edward Jones - Financial Advisor: Varsha Dumbre Henriques,,retail_business,"105-3960 Quadra St, Victoria, BC V8X 4A3
",250-658-1299,www.edwardjones.ca,,"Stocks & Bonds,
Investment Managers,
Advisors,","Edward Jones is an investment firm that believes your financial goals deserve a face to face conversation. We can help you prepare for retirement, save for education and be a tax-smart investor."
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Edward-Jones-Financial-Advisor-Kerri-L-Koster-PFP/103004827.html?what=l&where=Victoria+BC,"Edward Jones - Financial Advisor: Kerri L Koster, PFP®",,retail_business,"1990 Fort Street, Victoria, BC V8R 6V4
",250-800-7174,"https://www.edwardjones.ca/ca-en/financial-advisor/kerri-koster/contact/?y_source=1_NTc2Mjg4MzgtNjAxLWxvY2F0aW9uLnJlc2VydmF0aW9uX3VybA%3D%3D,https://www.edwardjones.ca/ca-en/financial-advisor/kerri-koster?y_source=1_NTc2Mjg4MzgtNjAxLWxvY2F0aW9uLndlYnNpdGU%3D,https://www.facebook.com/edwardjones,http://twitter.com/EdwardJones,https://www.youtube.com/watch?v=er9C-rXGsJs",,"Financial Advisor,
Investment Management,
Funds Investment,
Stock & Bond Broker,
Stocks & Bonds,
Investment Managers,


Advisors,



","Edward Jones is an investment firm that believes your financial goals deserve a face to face conversation. We can help you prepare for retirement, save for education and be a tax-smart investor."
https://www.yellowpages.ca/bus/British-Columbia/Oak-Bay-Victoria/Edward-Jones-Financial-Advisor-Audrey-L-McFarlane-CFP/102382629.html?what=l&where=Victoria+BC,"Edward Jones - Financial Advisor: Audrey L McFarlane, CFP®",,-Audrey-L-McFarlane-CFP/102382629.html?what=l&wherelaneaayudret,"2183 Theatre Lane, Oak Bay (Victoria), BC V8R 6T1
","250-595-3900
250-592-1635","https://www.edwardjones.ca/ca-en/financial-advisor/audrey-mcfarlane?y_source=1_MTc5ODc2Mi02MDEtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://www.edwardjones.ca/ca-en/financial-advisor/audrey-mcfarlane/contact/?y_source=1_MTc5ODc2Mi02MDEtbG9jYXRpb24ucmVzZXJ2YXRpb25fdXJs,https://www.facebook.com/edwardjones,http://twitter.com/EdwardJones,http://www.youtube.com/watch?v=er9C-rXGsJs","Monday

9:00 am - 4:00 pm



Tuesday

9:00 am - 4:00 pm



Wednesday

9:00 am - 4:00 pm



Thursday

9:00 am - 4:00 pm



Friday

9:00 am - 4:00 pm","Financial Advisor,
Investment Management,
Funds Investment,
Stock & Bond Broker,
Stocks & Bonds,
Investment Managers,


Advisors,



","Edward Jones is an investment firm that believes your financial goals deserve a face to face conversation. We can help you prepare for retirement, save for education and be a tax-smart investor."
https://www.yellowpages.ca/bus/British-Columbia/Oak-Bay-Victoria/Edward-Jones-Financial-Advisor-Patrick-L-McLewin-CFP-CIM/101521478.html?what=l&where=Victoria+BC,"Edward Jones - Financial Advisor: Patrick L McLewin, CFP®|CIM®",,-Patrick-L-McLewin-CFP-CIM/101521478.html?what=l&wherebay roadaayatrick-t,"2590 Cadboro Bay Road, Oak Bay (Victoria), BC V8R 5J2
",250-595-1227,"https://www.edwardjones.ca/ca-en/financial-advisor/patrick-mclewin/contact/?y_source=1_MTc5ODgxOS02MDEtbG9jYXRpb24ucmVzZXJ2YXRpb25fdXJs,https://www.edwardjones.ca/ca-en/financial-advisor/patrick-mclewin?y_source=1_MTc5ODgxOS02MDEtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://www.facebook.com/edwardjones,http://twitter.com/EdwardJones,http://www.youtube.com/watch?v=er9C-rXGsJs","Monday

8:00 am - 5:00 pm



Tuesday

8:00 am - 5:00 pm



Wednesday

8:00 am - 5:00 pm



Thursday

8:00 am - 5:00 pm



Friday

8:00 am - 5:00 pm","Financial Advisor,
Investment Management,
Funds Investment,
Stock & Bond Broker,
Stocks & Bonds,
Investment Managers,


Advisors,



","Edward Jones is an investment firm that believes your financial goals deserve a face to face conversation. We can help you prepare for retirement, save for education and be a tax-smart investor."
https://www.yellowpages.ca/bus/British-Columbia/Victoria/L-OCCITANE-EN-PROVENCE/7719016.html?what=l&where=Victoria+BC,L'OCCITANE EN PROVENCE,,tourism,"1150 Douglas Street, Victoria, BC V8W 3M9
",250-386-5251,,,,"L'OCCITANE produces beauty products from advanced face care, fine fragrances, bath, body, haircare, men's grooming and home and lifestyle products. Famed around the world for their unique textures, these products have delicious scents and beautiful packaging. What's more, L'OCCITANE products are made with the finest natural ingredients, sourced ethically and sustainably from local producers at the heart of Provence. Today the beautiful sensorial textures of the products have earned the brands prestigious awards and many loyal fans all around the world.

"
https://www.yellowpages.ca/bus/British-Columbia/Victoria/L-OCCITANE-EN-PROVENCE/101034904.html?what=l&where=Victoria+BC,L'OCCITANE EN PROVENCE,,tourism,"3147 Douglas Street, Victoria, BC V8Z 6E3
",250-384-9792,,"Monday

10:00 am - 6:00 pm



Tuesday

10:00 am - 6:00 pm



Wednesday

10:00 am - 6:00 pm



Thursday

10:00 am - 9:00 pm



Friday

10:00 am - 9:00 pm



Saturday

10:00 am - 6:00 pm



Sunday

10:00 am - 5:00 pm",,"L'OCCITANE produces beauty products from advanced face care, fine fragrances, bath, body, haircare, men's grooming and home and lifestyle products. Famed around the world for their unique textures, these products have delicious scents and beautiful packaging. What's more, L'OCCITANE products are made with the finest natural ingredients, sourced ethically and sustainably from local producers at the heart of Provence. Today the beautiful sensorial textures of the products have earned the brands prestigious awards and many loyal fans all around the world.

"
https://www.yellowpages.ca/bus/British-Columbia/Victoria/L-A-Limousines-Transportation-Service/100409452.html?what=l&where=Victoria+BC,L A Limousines & Transportation Service,,TRANSPORTATION,"750 GOLDSTREAM AVE, Victoria, BC V9B 2X3
",1-888-933-5466,www.lalimo.ca,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/A-S-L-Hobby-Supplies-Wholesale/2067775.html?what=l&where=Victoria+BC,A S L Hobby Supplies Wholesale,,retail_business,"1679 Brousson Dr, Victoria, BC V8N 5N2
",250-477-4611,,Appointment only,"hobby shops,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Better-Than-50/100469585.html?what=l&where=Victoria+BC,Better Than 50,,professionll,"101-1022 Pandora Ave, Victoria, BC V8V 3P5
",778-977-7630,www.betterthan50.com,,"Web Design & Development,","Wow your customers with a sleek, functional and inviting website professionally designed by Better Than 50 in Victoria. Our team of creative, knowledgeable and innovative web designers and developers work together to give you the best of both frontend and backend functionalities. Contact us to learn more.

"
